Date,Price,Open,High,Low,Vol,Change %
11/16/2018,"25,761","25,953","26,434","25,713",2.52M,0.19%
11/15/2018,"25,713","25,953","26,266","25,713",1.17M,-0.28%
11/14/2018,"25,785","25,929","26,242","25,785",634.08K,-0.37%
11/13/2018,"25,881","26,001","26,194","25,833",1.27M,-2.09%
11/12/2018,"26,434","25,473","26,554","25,473",1.22M,3.77%
11/9/2018,"25,473","26,434","26,914","25,473",1.91M,-3.64%
11/8/2018,"26,434","26,674","26,914","26,025",2.42M,-1.78%
11/7/2018,"26,914","27,035","27,251","26,674",2.57M,0.54%
11/6/2018,"26,770","27,035","27,035","26,554",874.92K,0.00%
11/5/2018,"26,770","26,770","26,890","26,314",1.17M,-0.98%
11/2/2018,"27,035","27,131","27,275","26,674",2.02M,1.81%
11/1/2018,"26,554","27,155","27,275","26,434",2.00M,-2.04%
10/31/2018,"27,107","25,977","27,107","25,977",1.54M,5.32%
10/30/2018,"25,737","25,232","26,097","25,160",2.32M,2.29%
10/29/2018,"25,160","25,953","26,290","25,136",3.77M,-3.06%
10/26/2018,"25,953","27,635","27,683","25,953",3.40M,-4.43%
10/25/2018,"27,155","26,554","27,756","26,554",2.36M,-3.00%
10/24/2018,"27,996","28,717","29,101","27,996",2.04M,-2.51%
10/23/2018,"28,717","29,798","29,798","28,356",3.33M,-4.17%
10/22/2018,"29,966","30,279","30,375","29,966",1.09M,-0.32%
10/19/2018,"30,062","30,159","30,351","29,894",1.87M,-1.11%
10/18/2018,"30,399","30,831","30,880","30,351",1.56M,-1.17%
10/17/2018,"30,759","30,759","31,120","30,663",1.44M,0.47%
10/16/2018,"30,615","30,038","30,615","30,038",1.19M,1.51%
10/15/2018,"30,159","30,663","30,663","30,038",3.21M,-1.57%
10/12/2018,"30,639","29,822","30,639","29,822",2.47M,2.41%
10/11/2018,"29,918","31,000","31,000","29,918",6.32M,-4.96%
10/10/2018,"31,480","31,240","31,480","31,072",2.31M,1.16%
10/9/2018,"31,120","30,783","31,384","30,783",3.29M,1.17%
10/8/2018,"30,759","30,399","31,000","30,351",2.64M,1.18%
10/5/2018,"30,399","31,000","31,240","30,399",2.42M,-1.86%
10/4/2018,"30,976","30,831","31,240","30,831",1.87M,0.63%
10/3/2018,"30,783","30,495","30,783","30,447",1.89M,0.87%
10/2/2018,"30,519","30,519","30,831","30,447",1.95M,0.00%
10/1/2018,"30,519","30,519","30,735","30,423",1.96M,-0.16%
9/28/2018,"30,567","30,880","31,216","30,567",2.57M,-0.62%
9/27/2018,"30,759","30,111","30,759","29,846",3.08M,2.40%
9/26/2018,"30,038","30,279","30,471","30,038",2.60M,-1.03%
9/25/2018,"30,351","30,447","30,447","30,159",1.99M,-0.32%
9/24/2018,"30,447","30,279","30,639","30,279",2.29M,0.55%
9/21/2018,"30,279","29,293","30,279","29,197",5.03M,3.71%
9/20/2018,"29,197","29,293","29,438","29,101",1.29M,-0.33%
9/19/2018,"29,293","29,558","29,558","29,029",1.47M,-0.09%
9/18/2018,"29,318","28,813","29,318","28,597",1.31M,1.25%
9/17/2018,"28,957","29,197","29,318","28,837",1.64M,-1.23%
9/14/2018,"29,318","29,318","29,510","29,221",1.05M,0.41%
9/13/2018,"29,197","29,077","29,558","29,029",2.65M,0.50%
9/12/2018,"29,053","29,077","29,390","29,029",2.80M,0.33%
9/11/2018,"28,957","28,404","28,957","28,212",2.75M,2.64%
9/10/2018,"28,212","28,188","28,452","28,116",1.46M,0.09%
9/7/2018,"28,188","27,900","28,332","27,900",1.14M,0.77%
9/6/2018,"27,972","28,212","28,284","27,948",2.14M,0.09%
9/5/2018,"27,948","28,452","28,597","27,876",3.00M,-1.77%
9/4/2018,"28,452","28,837","29,053","28,452",2.80M,-1.34%
8/31/2018,"28,837","29,726","29,726","28,837",2.89M,-2.44%
8/30/2018,"29,558","29,390","29,654","29,318",1.84M,0.57%
8/29/2018,"29,390","29,558","29,678","29,342",964.12K,-0.57%
8/28/2018,"29,558","29,798","29,798","29,390",2.52M,-0.32%
8/27/2018,"29,654","29,149","29,822","29,029",2.84M,1.98%
8/24/2018,"29,077","29,173","29,269","28,837",2.28M,-0.74%
8/23/2018,"29,293","29,245","29,318","29,029",1.84M,0.16%
8/22/2018,"29,245","29,438","29,438","29,005",1.69M,-0.25%
8/21/2018,"29,318","29,077","29,438","29,029",2.45M,0.83%
8/20/2018,"29,077","28,476","29,149","28,380",3.25M,2.46%
8/17/2018,"28,380","28,717","28,957","28,380",2.59M,-0.68%
8/16/2018,"28,573","27,683","28,573","27,659",3.20M,2.50%
8/15/2018,"27,876","28,356","28,741","27,828",3.14M,-1.44%
8/14/2018,"28,284","27,635","28,332","27,635",4.14M,3.06%
8/13/2018,"27,443","27,635","27,635","27,323",1.69M,-1.04%
8/10/2018,"27,731","27,491","27,852","27,371",2.74M,0.87%
8/9/2018,"27,491","27,395","27,683","27,299",1.72M,0.44%
8/8/2018,"27,371","26,674","27,491","26,674",1.36M,2.61%
8/7/2018,"26,674","26,674","26,938","26,434",1.74M,0.00%
8/6/2018,"26,674","27,035","27,155","26,674",1.45M,-1.34%
8/3/2018,"27,035","27,395","27,683","27,035",1.79M,-1.14%
8/2/2018,"27,347","27,131","27,347","26,818",2.45M,0.18%
8/1/2018,"27,299","28,236","28,260","27,275",2.51M,-2.74%
7/31/2018,"28,068","27,996","28,236","27,756",2.27M,0.69%
7/30/2018,"27,876","27,371","27,876","27,371",2.38M,1.93%
7/27/2018,"27,347","26,434","27,395","26,434",2.81M,3.45%
7/26/2018,"26,434","26,554","26,890","25,953",1.74M,-0.45%
7/25/2018,"26,554","27,011","27,299","26,554",2.00M,-1.69%
7/24/2018,"27,011","27,227","27,563","26,698",2.05M,-1.32%
7/23/2018,"27,371","27,155","27,996","27,131",3.05M,0.35%
7/20/2018,"27,275","27,395","27,395","26,698",3.71M,-1.56%
7/19/2018,"27,707","27,347","27,876","26,914",3.45M,2.03%
7/18/2018,"27,155","26,914","27,347","26,770",1.84M,0.90%
7/17/2018,"26,914","25,713","26,914","25,401",3.30M,4.48%
7/16/2018,"25,761","25,569","26,145","25,473",1.61M,2.10%
7/13/2018,"25,232","25,088","25,449","24,776",1.30M,2.94%
7/12/2018,"24,511","24,079","25,232","24,079",1.15M,0.99%
7/11/2018,"24,271","24,511","24,992","24,031",1.95M,-3.72%
7/10/2018,"25,208","25,136","25,593","24,992",1.21M,-0.10%
7/9/2018,"25,232","25,713","26,073","24,992",1.31M,-1.41%
7/6/2018,"25,593","24,511","25,953","24,103",2.27M,4.72%
7/5/2018,"24,439","25,112","25,232","24,031",2.23M,-2.68%
7/4/2018,"25,112","24,463","25,112","23,935",3.12M,4.39%
7/3/2018,"24,055","25,737","26,073","24,055",4.30M,-6.45%
7/2/2018,"25,713","27,155","27,155","25,713",4.11M,-6.14%
6/29/2018,"27,395","27,635","27,996","27,395",1.96M,-0.61%
6/28/2018,"27,563","28,020","28,332","27,419",2.55M,-2.80%
6/27/2018,"28,356","28,837","29,366","28,356",3.27M,-1.67%
6/26/2018,"28,837","28,669","29,029","28,308",1.76M,-0.74%
6/25/2018,"29,053","28,837","29,534","28,837",2.82M,3.42%
6/22/2018,"28,092","27,395","28,092","26,987",1.91M,2.54%
6/21/2018,"27,395","28,044","28,236","27,395",2.06M,-1.56%
6/20/2018,"27,828","27,659","28,092","27,395",1.64M,0.70%
6/19/2018,"27,635","27,756","28,212","26,386",7.64M,-2.54%
6/18/2018,"28,356","29,774","30,159","28,356",4.28M,-4.69%
6/15/2018,"29,750","29,558","29,966","29,125",1.93M,0.65%
6/14/2018,"29,558","29,318","30,279","29,318",3.16M,0.33%
6/13/2018,"29,462","29,077","29,510","28,861",2.79M,2.08%
6/12/2018,"28,861","28,909","29,197","28,020",4.03M,-2.12%
6/11/2018,"29,486","28,717","29,798","28,549",3.45M,1.41%
6/8/2018,"29,077","27,876","29,293","27,756",4.20M,3.95%
6/7/2018,"27,972","28,452","28,549","27,900",2.34M,-1.77%
6/6/2018,"28,476","26,674","28,476","26,650",6.49M,6.85%
6/5/2018,"26,650","26,194","26,722","26,073",2.20M,1.74%
6/4/2018,"26,194","26,194","26,794","25,953",2.11M,0.00%
6/1/2018,"26,194","25,473","26,194","25,136",2.43M,2.64%
5/31/2018,"25,521","24,752","25,521","24,583",1.36M,3.11%
5/30/2018,"24,752","25,232","25,473","24,583",1.76M,-1.90%
5/29/2018,"25,232","24,583","25,713","24,271",2.21M,2.64%
5/28/2018,"24,583","25,953","26,194","24,583",4.62M,-7.00%
5/25/2018,"26,434","27,299","27,395","26,434",2.45M,-3.25%
5/24/2018,"27,323","27,371","27,587","26,963",2.72M,0.62%
5/23/2018,"27,155","26,194","27,155","25,881",3.49M,3.67%
5/22/2018,"26,194","26,458","26,530","25,641",1.70M,-1.18%
5/21/2018,"26,506","26,194","26,914","25,953",4.75M,4.06%
5/18/2018,"25,473","24,752","25,473","24,535",1.20M,2.71%
5/17/2018,"24,800","25,112","25,328","24,800",1.24M,-1.71%
5/16/2018,"25,232","25,473","25,665","25,136",807.96K,-1.69%
5/15/2018,"25,665","25,232","25,833","25,112",1.90M,1.72%
5/14/2018,"25,232","24,992","25,352","24,656",1.10M,1.94%
5/11/2018,"24,752","24,007","24,752","24,007",1.24M,3.00%
5/10/2018,"24,031","25,352","25,449","24,031",2.12M,-5.57%
5/9/2018,"25,449","25,232","25,713","25,184",1.05M,0.29%
5/8/2018,"25,376","26,145","26,145","25,280",1.19M,-2.22%
5/7/2018,"25,953","24,391","25,977","24,391",2.39M,6.40%
5/4/2018,"24,391","24,511","24,752","24,343",737.80K,-0.10%
5/3/2018,"24,415","24,511","24,511","24,079",1.04M,0.10%
5/2/2018,"24,391","24,511","25,473","24,391",1.02M,-0.49%
4/27/2018,"24,511","24,271","24,752","23,790",1.32M,1.19%
4/26/2018,"24,223","25,352","25,473","24,175",1.35M,-4.64%
4/24/2018,"25,401","25,352","25,689","25,232",883.92K,0.19%
4/23/2018,"25,352","24,879","25,779","24,855",2.74M,4.80%
4/20/2018,"24,191","23,694","24,191","23,457",1.35M,4.18%
4/19/2018,"23,220","24,499","24,499","23,220",1.26M,-4.86%
4/18/2018,"24,405","24,879","24,926","24,405",824.40K,-2.09%
4/17/2018,"24,926","25,163","25,234","24,879",977.28K,-0.75%
4/16/2018,"25,115","25,115","25,234","24,879",1.37M,0.57%
4/13/2018,"24,973","24,879","24,973","24,642",2.17M,1.84%
4/12/2018,"24,523","23,694","24,523","23,646",1.98M,3.71%
4/11/2018,"23,646","23,931","24,286","23,646",2.10M,-1.19%
4/10/2018,"23,931","24,499","24,523","23,931",2.03M,-2.32%
4/9/2018,"24,499","25,068","25,115","24,476",1.23M,-1.81%
4/6/2018,"24,950","24,973","25,471","24,831",1.06M,-0.09%
4/5/2018,"24,973","24,997","25,542","24,973",861.84K,0.47%
4/4/2018,"24,855","24,405","25,281","24,405",2.05M,1.84%
4/3/2018,"24,405","26,087","26,087","24,405",4.30M,-6.45%
4/2/2018,"26,087","26,727","26,798","26,063",3.07M,-2.39%
3/30/2018,"26,727","26,774","26,987","26,727",733.12K,-0.26%
3/29/2018,"26,798","27,011","27,129","26,490",1.41M,-0.09%
3/28/2018,"26,821","27,011","27,224","26,821",1.26M,-0.70%
3/27/2018,"27,011","27,248","27,580","27,011",1.37M,-0.87%
3/26/2018,"27,248","27,248","28,054","27,248",896.40K,-1.03%
3/23/2018,"27,532","27,248","27,959","27,035",1.11M,-1.61%
3/22/2018,"27,982","28,433","28,812","27,959",1.18M,-1.59%
3/21/2018,"28,433","28,907","29,072","28,433",1.74M,0.00%
3/20/2018,"28,433","27,888","28,670","27,746",2.69M,2.56%
3/19/2018,"27,722","27,603","27,959","27,485",2.11M,3.17%
3/16/2018,"26,869","27,485","27,485","26,300",1.93M,-0.09%
3/15/2018,"26,893","27,248","27,248","26,893",1.40M,-1.30%
3/14/2018,"27,248","27,722","27,888","27,248",1.00M,-0.86%
3/13/2018,"27,485","27,722","27,746","27,366",877.56K,-0.85%
3/12/2018,"27,722","27,509","27,911","27,509",768.48K,0.77%
3/9/2018,"27,509","27,485","27,603","27,248",976.08K,0.87%
3/8/2018,"27,272","27,058","27,485","27,058",975.52K,0.88%
3/7/2018,"27,035","27,485","27,485","26,940",2.48M,-2.48%
3/6/2018,"27,722","28,314","28,338","27,248",2.44M,-2.09%
3/5/2018,"28,314","28,907","29,001","28,267",3.07M,-1.65%
3/2/2018,"28,788","28,670","28,859","28,362",2.76M,-0.82%
3/1/2018,"29,025","29,143","29,380","28,788",1.11M,-1.21%
2/28/2018,"29,380","29,617","29,736","29,262",1.41M,-1.59%
2/27/2018,"29,854","28,907","29,854","28,433",2.99M,4.13%
2/26/2018,"28,670","28,433","29,025","28,385",1.91M,1.00%
2/23/2018,"28,385","28,314","28,456","28,219",829.52K,0.67%
2/22/2018,"28,196","28,907","29,120","28,196",1.21M,-3.25%
2/21/2018,"29,143","28,670","29,215","28,670",800.76K,2.50%
2/13/2018,"28,433","27,011","28,551","27,011",771.68K,5.36%
2/12/2018,"26,987","27,248","27,248","26,419",2.28M,1.70%
2/9/2018,"26,537","27,248","27,248","26,300",3.58M,-5.65%
2/8/2018,"28,125","28,788","28,788","27,840",1.33M,-1.49%
2/7/2018,"28,551","28,883","29,120","28,551",1.83M,1.26%
2/6/2018,"28,196","28,433","28,551","27,366",4.03M,-3.64%
2/5/2018,"29,262","29,854","29,854","28,907",2.78M,-2.45%
2/2/2018,"29,996","30,684","30,802","29,996",3.41M,-5.66%
2/1/2018,"31,797","29,617","31,797","29,309",1.87M,6.93%
1/31/2018,"29,736","29,831","29,831","29,380",1.67M,-0.32%
1/30/2018,"29,831","29,617","30,068","29,309",1.72M,1.70%
1/29/2018,"29,333","30,139","30,139","28,741",4.08M,-2.67%
1/26/2018,"30,139","30,684","30,755","30,139",1.13M,-1.39%
1/25/2018,"30,565","30,565","30,920","30,115",2.94M,0.39%
1/22/2018,"30,447","30,233","31,157","30,162",1.32M,0.78%
1/19/2018,"30,210","30,684","30,684","30,068",1.50M,-1.54%
1/18/2018,"30,684","30,210","30,684","29,854",1.89M,1.17%
1/17/2018,"30,328","30,944","31,015","30,328",2.80M,-2.22%
1/16/2018,"31,015","30,944","31,157","30,802",2.01M,0.31%
1/15/2018,"30,920","30,849","30,944","30,802",1.71M,0.23%
1/12/2018,"30,849","31,252","31,252","30,826",3.04M,-1.29%
1/11/2018,"31,252","31,157","31,394","31,157",1.73M,-0.60%
1/10/2018,"31,442","31,157","31,513","31,039",2.91M,0.91%
1/9/2018,"31,157","31,110","31,276","30,778",3.42M,0.15%
1/8/2018,"31,110","31,394","31,513","31,039",3.01M,-1.58%
1/5/2018,"31,608","31,987","31,987","31,465",2.93M,-1.11%
1/4/2018,"31,963","31,773","32,081","31,750",2.71M,0.22%
1/3/2018,"31,892","31,323","32,034","31,276",4.53M,1.97%
1/2/2018,"31,276","31,039","31,394","31,039",2.27M,0.76%
12/29/2017,"31,039","31,015","31,560","30,992",10.23M,0.15%
12/28/2017,"30,992","30,802","31,157","30,802",3.37M,0.62%
12/27/2017,"30,802","31,276","31,347","30,684",2.41M,-1.52%
12/26/2017,"31,276","31,039","31,442","31,039",1.26M,0.76%
12/25/2017,"31,039","31,205","31,276","30,873",1.69M,-0.76%
12/22/2017,"31,276","30,684","31,394","30,589",1.85M,1.93%
12/21/2017,"30,684","30,802","31,276","30,684",3.57M,-2.63%
12/20/2017,"31,513","31,750","31,750","31,276",2.43M,-0.75%
12/19/2017,"31,750","31,276","31,821","31,063",2.84M,1.52%
12/18/2017,"31,276","31,276","31,608","31,181",1.55M,0.00%
12/15/2017,"31,276","30,707","31,394","30,612",1.64M,1.93%
12/14/2017,"30,684","29,380","30,684","29,380",2.05M,4.35%
12/13/2017,"29,404","29,973","30,186","29,404",1.70M,-1.90%
12/12/2017,"29,973","30,162","30,541","29,143",3.16M,-0.55%
12/11/2017,"30,139","30,091","30,518","29,925",2.26M,-1.39%
12/8/2017,"30,565","30,494","30,849","30,376",1.48M,0.23%
12/7/2017,"30,494","31,039","31,110","30,494",2.12M,-0.77%
12/6/2017,"30,731","31,418","31,489","30,589",4.17M,-2.26%
12/5/2017,"31,442","32,271","32,342","31,442",1.93M,-2.57%
12/4/2017,"32,271","32,105","32,437","32,010",2.21M,0.22%
12/1/2017,"32,200","31,892","32,224","31,750",1.75M,0.67%
11/30/2017,"31,987","32,081","32,105","31,773",1.81M,0.37%
11/29/2017,"31,868","31,513","31,916","31,442",1.52M,1.43%
11/28/2017,"31,418","31,465","31,821","31,110",1.97M,-0.30%
11/27/2017,"31,513","32,390","32,532","31,157",5.72M,-2.64%
11/24/2017,"32,366","32,295","32,461","32,129",2.16M,-0.15%
11/23/2017,"32,413","32,698","32,840","32,224",2.72M,-0.51%
11/22/2017,"32,579","32,342","32,745","32,081",3.25M,0.73%
11/21/2017,"32,342","32,342","32,840","32,342",3.86M,0.00%
11/20/2017,"32,342","31,750","32,342","31,608",3.07M,1.86%
11/17/2017,"31,750","31,987","32,105","31,537",2.73M,-0.37%
11/16/2017,"31,868","31,631","32,058","31,513",2.36M,0.75%
11/15/2017,"31,631","31,868","32,366","31,631",2.86M,-0.74%
11/14/2017,"31,868","30,565","31,987","30,447",8.23M,5.08%
11/13/2017,"30,328","30,541","30,541","30,162",2.17M,-0.70%
11/10/2017,"30,541","30,565","30,873","30,233",2.38M,-0.08%
11/9/2017,"30,565","30,328","30,920","30,328",3.85M,0.78%
11/8/2017,"30,328","29,925","30,328","29,925",2.00M,1.35%
11/7/2017,"29,925","30,115","30,186","29,831",1.62M,-0.55%
11/6/2017,"30,091","29,925","30,423","29,854",1.63M,1.19%
11/3/2017,"29,736","28,433","29,736","28,433",2.39M,4.58%
11/2/2017,"28,433","29,973","30,068","28,219",7.29M,-5.44%
11/1/2017,"30,068","30,541","30,541","29,973",2.46M,-1.24%
10/31/2017,"30,447","30,684","30,755","30,447",1.52M,-1.00%
10/30/2017,"30,755","31,371","31,371","30,565",2.35M,-0.91%
10/27/2017,"31,039","30,826","31,039","30,636",1.99M,0.54%
10/26/2017,"30,873","31,513","31,513","30,447",3.62M,-0.76%
10/25/2017,"31,110","30,565","31,110","30,447",2.35M,2.58%
10/24/2017,"30,328","29,594","30,328","29,594",3.23M,1.99%
10/23/2017,"29,736","30,091","30,186","29,736",3.55M,-1.57%
10/20/2017,"30,210","31,513","31,939","30,162",7.04M,-3.41%
10/19/2017,"31,276","30,447","31,276","30,447",2.57M,2.72%
10/18/2017,"30,447","30,281","30,849","30,115",3.16M,0.71%
10/17/2017,"30,233","30,091","30,328","29,973",1.76M,0.08%
10/16/2017,"30,210","29,736","30,210","29,736",1.87M,2.00%
10/13/2017,"29,617","29,143","29,617","29,143",2.16M,1.63%
10/12/2017,"29,143","29,120","29,262","29,001",2.09M,0.65%
10/11/2017,"28,954","29,262","29,428","28,954",2.06M,-1.05%
10/10/2017,"29,262","28,196","29,262","28,196",3.39M,3.78%
10/9/2017,"28,196","27,864","28,196","27,864",1.57M,1.28%
10/6/2017,"27,840","27,793","27,911","27,698",1.11M,0.43%
10/5/2017,"27,722","28,172","28,172","27,722",1.36M,-0.85%
10/4/2017,"27,959","27,959","28,267","27,888",1.27M,0.00%
10/3/2017,"27,959","27,793","28,125","27,746",2.21M,0.60%
10/2/2017,"27,793","27,556","27,935","27,556",1.20M,0.86%
9/29/2017,"27,556","27,485","27,651","27,437",761.00K,0.87%
9/28/2017,"27,319","27,366","27,722","27,224",2.43M,0.26%
9/27/2017,"27,248","27,722","27,840","27,248",1.86M,-1.79%
9/26/2017,"27,746","27,959","28,172","27,722",1.65M,-0.76%
9/25/2017,"27,959","27,722","28,290","27,722",2.21M,0.94%
9/22/2017,"27,698","27,035","27,698","27,035",3.52M,2.45%
9/21/2017,"27,035","27,011","27,224","27,011",885.36K,0.09%
9/20/2017,"27,011","27,011","27,082","26,916",936.40K,0.26%
9/19/2017,"26,940","27,058","27,201","26,845",1.54M,-0.44%
9/18/2017,"27,058","26,893","27,224","26,774",1.46M,0.35%
9/15/2017,"26,964","27,035","27,201","26,821",1.20M,-0.61%
9/14/2017,"27,129","27,248","27,461","27,035",1.54M,0.00%
9/13/2017,"27,129","26,750","27,319","26,750",3.49M,2.23%
9/12/2017,"26,537","26,205","26,537","26,182",1.23M,1.36%
9/11/2017,"26,182","26,040","26,656","26,040",3.32M,0.91%
9/8/2017,"25,945","25,708","26,016","25,708",1.27M,1.02%
9/7/2017,"25,684","25,708","25,897","25,660",1.02M,0.37%
9/6/2017,"25,589","25,566","25,826","25,542",1.08M,0.00%
9/5/2017,"25,589","25,921","25,945","25,589",1.67M,-1.28%
9/1/2017,"25,921","25,945","26,016","25,826",1.97M,0.00%
8/31/2017,"25,921","25,945","26,040","25,874",1.45M,-0.09%
8/30/2017,"25,945","25,352","26,063","25,329",4.64M,2.24%
8/29/2017,"25,376","25,163","25,589","25,163",2.04M,1.13%
8/28/2017,"25,092","25,068","25,092","24,902",1.54M,0.28%
8/25/2017,"25,021","24,997","25,092","24,784",1.10M,0.19%
8/24/2017,"24,973","24,642","25,021","24,618",1.78M,1.34%
8/23/2017,"24,642","24,902","24,997","24,618",1.81M,-1.04%
8/22/2017,"24,902","25,163","25,281","24,902",797.24K,-0.85%
8/21/2017,"25,115","25,021","25,163","24,926",1.11M,0.38%
8/18/2017,"25,021","25,021","25,305","24,760",1.28M,0.00%
8/17/2017,"25,021","25,352","25,447","25,021",1.74M,-1.67%
8/16/2017,"25,447","25,471","25,708","25,400",1.07M,0.09%
8/15/2017,"25,424","25,234","25,708","25,234",1.54M,0.75%
8/14/2017,"25,234","25,068","25,400","24,997",919.72K,0.66%
8/11/2017,"25,068","24,879","25,234","24,807",1.43M,0.57%
8/10/2017,"24,926","24,405","25,021","24,405",1.26M,0.86%
8/9/2017,"24,713","25,115","25,139","24,642",2.57M,-2.52%
8/8/2017,"25,352","25,826","25,850","25,281",1.61M,-2.02%
8/7/2017,"25,874","25,589","26,040","25,376",3.97M,2.54%
8/4/2017,"25,234","24,168","25,234","24,049",3.90M,6.39%
8/3/2017,"23,718","23,481","23,907","23,481",1.31M,0.61%
8/2/2017,"23,575","23,504","23,812","23,481",733.48K,0.00%
8/1/2017,"23,575","23,812","23,931","23,481",748.96K,-1.00%
7/31/2017,"23,812","23,931","24,002","23,694",921.60K,-0.50%
7/28/2017,"23,931","23,575","23,931","23,575",1.03M,1.51%
7/27/2017,"23,575","23,694","23,812","23,481",831.60K,-0.50%
7/26/2017,"23,694","23,362","23,931","23,362",875.64K,1.42%
7/25/2017,"23,362","23,220","23,410","23,173",879.40K,1.02%
7/24/2017,"23,125","22,983","23,386","22,983",1.34M,0.62%
7/21/2017,"22,983","23,812","23,931","22,865",2.98M,-3.48%
7/20/2017,"23,812","24,168","24,168","23,694",1.69M,-1.57%
7/19/2017,"24,191","24,215","24,263","24,049",781.72K,-0.10%
7/18/2017,"24,215","24,286","24,357","24,049",625.44K,-0.97%
7/17/2017,"24,452","24,168","24,855","24,168",2.27M,1.18%
7/14/2017,"24,168","24,286","24,310","24,168",600.92K,-0.58%
7/13/2017,"24,310","24,381","24,381","24,073",649.88K,0.10%
7/12/2017,"24,286","24,049","24,310","23,931",805.32K,0.99%
7/11/2017,"24,049","24,049","24,168","23,812",1.13M,0.00%
7/10/2017,"24,049","24,405","24,405","23,694",1.27M,-1.46%
7/7/2017,"24,405","24,310","24,499","24,310",1.41M,0.29%
7/6/2017,"24,334","24,334","24,405","24,168",1.43M,0.00%
7/5/2017,"24,334","24,523","24,642","24,334",988.92K,-0.77%
7/4/2017,"24,523","24,239","24,760","24,215",1.33M,0.68%
7/3/2017,"24,357","24,381","24,713","24,286",2.22M,-0.10%
6/30/2017,"24,381","24,144","24,642","24,120",2.08M,1.88%
6/29/2017,"23,931","23,812","24,168","23,718",1.62M,0.50%
6/28/2017,"23,812","23,694","23,931","23,457",4.44M,-0.79%
6/27/2017,"24,002","24,405","24,405","23,931",1.09M,-1.65%
6/26/2017,"24,405","24,642","24,642","24,144",1.29M,0.10%
6/23/2017,"24,381","24,405","24,973","23,978",2.39M,1.88%
6/22/2017,"23,931","23,149","23,931","23,149",1.59M,3.38%
6/21/2017,"23,149","23,102","23,196","22,888",1.26M,0.72%
6/20/2017,"22,983","22,557","23,220","22,533",1.68M,2.00%
6/19/2017,"22,533","22,509","22,604","22,462",687.08K,-0.11%
6/16/2017,"22,557","22,746","22,746","22,509",706.92K,-0.52%
6/15/2017,"22,675","22,628","22,817","22,604",667.16K,0.21%
6/14/2017,"22,628","22,509","22,628","22,391",860.40K,0.53%
6/13/2017,"22,509","22,746","22,912","22,462",913.28K,-1.56%
6/12/2017,"22,865","23,054","23,149","22,817",481.84K,-0.82%
6/9/2017,"23,054","23,220","23,386","22,983",558.44K,-0.71%
6/8/2017,"23,220","23,102","23,338","22,936",1.16M,1.03%
6/7/2017,"22,983","22,793","23,030","22,628",1.44M,0.83%
6/6/2017,"22,793","22,509","22,865","22,391",1.03M,1.26%
6/5/2017,"22,509","22,509","22,675","22,367",586.76K,-0.53%
6/2/2017,"22,628","22,983","22,983","22,462",498.32K,-0.31%
6/1/2017,"22,699","22,154","22,699","22,154",861.36K,2.46%
5/31/2017,"22,154","21,988","22,628","21,988",741.28K,0.22%
5/30/2017,"22,106","22,154","22,391","21,917",1.43M,-0.96%
5/29/2017,"22,320","22,983","23,173","22,320",1.60M,-2.88%
5/26/2017,"22,983","23,102","23,220","22,936",978.44K,-1.32%
5/25/2017,"23,291","23,457","23,931","23,196",1.68M,-0.61%
5/24/2017,"23,433","22,509","23,954","22,509",3.38M,4.65%
5/23/2017,"22,391","21,680","22,509","21,609",1.67M,3.62%
5/22/2017,"21,609","22,509","22,509","21,561",2.78M,1.34%
5/19/2017,"21,324","21,207","21,348","21,184",2.43M,0.66%
5/18/2017,"21,184","21,148","21,383","21,031",1.61M,0.17%
5/17/2017,"21,148","21,266","21,454","20,996",1.48M,-0.39%
5/16/2017,"21,230","21,559","21,559","21,160",2.09M,-1.48%
5/15/2017,"21,548","20,490","21,618","20,490",3.59M,5.41%
5/12/2017,"20,443","20,385","20,467","20,208",1.47M,0.58%
5/11/2017,"20,326","20,326","20,502","20,208",974.80K,0.23%
5/10/2017,"20,279","20,443","20,573","20,279",2.08M,0.06%
5/9/2017,"20,267","19,985","20,267","19,985",1.59M,0.94%
5/8/2017,"20,079","20,208","20,244","19,962",539.36K,-0.64%
5/5/2017,"20,208","20,208","20,326","20,091",1.14M,0.11%
5/4/2017,"20,185","19,856","20,208","19,856",1.81M,1.90%
5/3/2017,"19,809","19,503","19,915","19,503",588.88K,0.96%
4/28/2017,"19,621","19,609","19,621","19,503",820.80K,0.12%
4/27/2017,"19,597","19,386","19,609","19,280",614.24K,1.64%
4/26/2017,"19,280","19,210","19,539","19,210",1.16M,0.36%
4/25/2017,"19,210","19,398","19,503","19,116",585.76K,-1.50%
4/24/2017,"19,503","19,609","19,738","19,503",1.20M,-0.30%
4/21/2017,"19,562","19,503","19,668","19,503",441.20K,0.30%
4/20/2017,"19,503","19,621","19,621","19,503",321.68K,-0.60%
4/19/2017,"19,621","19,151","19,621","19,151",786.08K,2.45%
4/18/2017,"19,151","19,386","19,386","18,939",1.42M,-1.21%
4/17/2017,"19,386","19,621","19,738","19,386",1.65M,-1.31%
4/14/2017,"19,644","19,973","19,985","19,644",1.01M,-1.65%
4/13/2017,"19,973","19,915","20,056","19,915",690.80K,0.59%
4/12/2017,"19,856","19,774","20,079","19,750",1.29M,0.24%
4/11/2017,"19,809","19,527","19,809","19,527",705.76K,1.51%
4/10/2017,"19,515","19,621","19,621","19,503",555.60K,-0.54%
