Date,Price,Open,High,Low,Vol,Change %
10/14/2016,"40,739","40,739","40,739","40,739",2.50K,-0.80%
10/13/2016,"41,067","40,246","41,067","40,246",13.30K,5.26%
10/12/2016,"39,014","39,014","39,014","39,014",0.10K,1.06%
10/11/2016,"38,603","40,000","40,000","38,603",5.90K,-2.29%
10/10/2016,"39,507","41,067","41,067","39,507",8.81K,-1.84%
10/7/2016,"40,246","41,067","41,067","40,246",3.52K,-1.80%
10/6/2016,"40,985","41,067","41,067","40,985",6.15K,-0.20%
10/5/2016,"41,067","41,067","41,067","41,067",2.30K,0.20%
10/4/2016,"40,985","41,478","41,478","40,985",6.23K,-0.20%
10/3/2016,"41,067","41,478","41,478","41,067",2.60K,-3.48%
9/30/2016,"42,546","42,217","42,546","41,478",6.70K,4.65%
9/29/2016,"40,657","42,300","42,300","39,261",18.50K,-6.43%
9/28/2016,"43,449","42,710","43,449","42,710",0.33K,5.80%
9/27/2016,"41,067","41,067","41,067","41,067",9.70K,0.00%
9/26/2016,"41,067","43,532","43,532","41,067",5.10K,-7.41%
9/23/2016,"44,353","45,996","47,392","43,532",11.60K,-3.22%
9/22/2016,"45,831","45,996","45,996","45,749",2.79K,8.35%
9/21/2016,"42,300","41,067","45,010","41,067",79.60K,3.21%
9/20/2016,"40,985","39,835","40,985","39,425",2.40K,2.89%
9/19/2016,"39,835","39,425","39,835","39,014",6.10K,3.19%
9/16/2016,"38,603","38,603","38,603","38,603",1.50K,4.44%
9/15/2016,"36,961","36,961","37,782","36,961",0.60K,2.04%
9/14/2016,"36,222","36,961","36,961","36,222",2.10K,0.23%
9/13/2016,"36,139","36,961","36,961","36,057",0.63K,0.00%
9/12/2016,"36,139","36,386","39,918","34,086",1.40K,4.76%
9/9/2016,"34,497","36,961","39,835","34,497",4.20K,7.69%
9/8/2016,"32,033","34,907","35,318","32,033",3.40K,0.00%
9/7/2016,"32,033","35,400","35,400","32,033",0.90K,-8.88%
9/6/2016,"35,154","35,154","35,154","35,154",0.10K,9.74%
9/5/2016,"32,033","35,318","35,318","31,786",1.50K,-8.23%
9/1/2016,"34,907","32,772","35,236","32,772",4.10K,-1.16%
8/31/2016,"35,318","32,525","35,318","31,376",3.50K,8.04%
8/30/2016,"32,690","32,690","32,690","32,690",0.10K,2.05%
8/26/2016,"32,033","32,608","32,608","32,033",1.50K,0.00%
8/25/2016,"32,033","32,690","32,690","32,033",2.90K,1.56%
8/24/2016,"31,540","32,033","32,033","31,540",6.90K,-2.29%
8/23/2016,"32,279","32,279","32,279","32,279",0.10K,0.77%
8/22/2016,"32,033","31,868","32,033","31,622",1.50K,0.52%
8/19/2016,"31,868","32,443","32,443","31,211",4.20K,1.57%
8/18/2016,"31,376","31,951","32,361","31,376",2.20K,0.53%
8/17/2016,"31,211","31,211","31,211","31,211",2.40K,1.33%
8/16/2016,"30,801","31,951","31,951","30,472",5.00K,-1.31%
8/15/2016,"31,211","30,390","31,211","30,390",3.60K,-2.32%
8/11/2016,"31,951","31,951","31,951","31,951",0.10K,2.37%
8/10/2016,"31,211","30,801","31,951","30,390",6.70K,1.33%
8/9/2016,"30,801","31,622","31,622","30,801",0.20K,-1.31%
8/8/2016,"31,211","31,129","31,211","29,569",1.60K,1.60%
8/5/2016,"30,718","29,979","30,718","29,979",2.30K,-0.27%
8/3/2016,"30,801","30,801","30,801","30,801",2.50K,-0.79%
8/2/2016,"31,047","31,047","31,047","29,979",0.60K,-0.26%
8/1/2016,"31,129","31,129","31,129","31,129",0.30K,1.06%
7/29/2016,"30,801","32,033","32,033","30,801",14.80K,0.54%
7/28/2016,"30,636","31,211","31,211","30,636",0.70K,-6.28%
7/25/2016,"32,690","32,690","32,690","32,690",0.10K,6.70%
7/22/2016,"30,636","30,636","30,636","30,636",0.30K,-0.54%
7/21/2016,"30,801","30,801","30,801","30,801",2.00K,-1.05%
7/20/2016,"31,129","31,129","31,129","31,129",0.10K,0.00%
7/19/2016,"31,129","31,129","31,129","31,129",0.20K,-0.26%
7/18/2016,"31,211","32,608","32,690","31,211",0.70K,-4.52%
7/15/2016,"32,690","32,690","32,690","32,690",0.10K,9.95%
7/13/2016,"29,733","32,854","32,854","29,733",0.70K,-4.23%
7/12/2016,"31,047","31,211","31,211","31,047",0.20K,2.16%
7/11/2016,"30,390","30,965","30,965","30,390",1.20K,-1.60%
7/8/2016,"30,883","31,047","31,047","30,883",30.80K,-0.53%
7/7/2016,"31,047","31,129","31,129","31,047",10.40K,0.00%
7/6/2016,"31,047","31,047","31,211","31,047",8.80K,0.00%
7/5/2016,"31,047","31,129","31,129","31,047",2.20K,0.00%
7/4/2016,"31,047","31,047","31,047","31,047",0.50K,0.00%
7/1/2016,"31,047","31,047","31,047","31,047",2.00K,-0.26%
6/30/2016,"31,129","30,801","31,129","30,801",1.50K,0.26%
6/29/2016,"31,047","31,047","31,047","31,047",0.60K,-0.53%
6/27/2016,"31,211","30,801","31,211","30,801",1.40K,0.00%
6/24/2016,"31,211","30,801","31,211","30,801",4.20K,0.26%
6/23/2016,"31,129","31,211","31,540","31,129",14.00K,-1.56%
6/22/2016,"31,622","31,211","31,622","31,211",24.90K,1.32%
6/20/2016,"31,211","32,033","32,033","31,211",11.40K,0.53%
6/17/2016,"31,047","31,047","31,047","31,047",0.50K,-1.05%
6/16/2016,"31,376","31,129","31,376","31,129",1.60K,2.97%
6/15/2016,"30,472","30,472","30,472","30,472",0.50K,-2.37%
6/10/2016,"31,211","31,211","31,211","31,211",2.40K,0.00%
6/9/2016,"31,211","31,129","35,318","31,129",12.60K,0.00%
6/8/2016,"31,211","30,801","31,211","30,801",7.20K,0.00%
6/7/2016,"31,211","31,129","31,211","31,129",0.20K,2.15%
6/6/2016,"30,554","30,390","31,047","30,390",0.80K,-3.13%
6/3/2016,"31,540","31,129","32,033","31,129",2.50K,1.59%
6/1/2016,"31,047","31,047","31,047","31,047",0.20K,-0.53%
5/31/2016,"31,211","31,211","31,211","31,211",0.10K,2.70%
5/30/2016,"30,390","31,129","31,622","30,390",2.90K,-2.63%
5/26/2016,"31,211","31,211","31,211","31,211",0.20K,0.00%
5/25/2016,"31,211","31,211","31,211","28,829",2.00K,0.26%
5/24/2016,"31,129","31,129","31,129","31,129",0.10K,-0.26%
5/18/2016,"31,211","31,211","31,211","31,211",0.70K,0.00%
5/16/2016,"31,211","31,211","31,211","31,211",0.40K,-3.80%
5/13/2016,"32,443","32,443","32,443","32,443",0.10K,3.95%
5/12/2016,"31,211","31,211","31,211","31,211",0.10K,-6.17%
5/10/2016,"33,265","33,265","33,265","33,265",0.10K,6.58%
5/9/2016,"31,211","33,511","33,511","31,211",0.30K,-7.32%
5/6/2016,"33,675","33,675","33,675","33,675",0.11K,5.40%
5/5/2016,"31,951","31,951","32,033","31,951",2.40K,-0.26%
5/4/2016,"32,033","31,868","32,033","31,868",1.50K,0.00%
4/29/2016,"32,033","32,033","32,033","32,033",0.20K,3.18%
4/28/2016,"31,047","30,883","31,047","30,883",2.20K,0.53%
4/27/2016,"30,883","30,883","30,883","30,883",2.50K,-3.59%
4/26/2016,"32,033","29,651","32,033","29,651",0.40K,0.00%
4/25/2016,"32,033","32,033","32,033","32,033",4.50K,-0.76%
4/21/2016,"32,279","32,279","32,279","32,279",0.10K,3.25%
4/20/2016,"31,263","30,481","31,263","30,481",8.90K,2.30%
4/19/2016,"30,560","30,403","30,638","30,403",4.44K,0.77%
4/15/2016,"30,325","31,576","31,576","30,169",1.50K,0.52%
4/14/2016,"30,169","31,810","31,810","30,169",1.11K,-5.16%
4/13/2016,"31,810","31,810","31,810","31,810",0.10K,6.54%
4/12/2016,"29,856","29,856","29,856","29,856",2.10K,-0.78%
4/11/2016,"30,091","31,497","31,497","30,091",3.00K,-1.28%
4/8/2016,"30,481","30,481","30,481","30,481",1.30K,-4.88%
4/7/2016,"32,045","32,045","32,045","32,045",1.00K,0.00%
4/6/2016,"32,045","32,045","32,045","32,045",0.50K,-2.15%
4/5/2016,"32,748","32,592","32,748","32,592",1.20K,0.00%
4/1/2016,"32,748","32,748","32,748","32,748",0.10K,-1.41%
3/31/2016,"33,217","33,608","33,608","29,700",5.20K,5.46%
3/29/2016,"31,497","31,497","31,497","31,497",0.10K,1.25%
3/28/2016,"31,107","30,872","31,107","30,872",3.20K,1.53%
3/25/2016,"30,638","30,638","30,638","30,638",0.11K,3.16%
3/24/2016,"29,700","29,700","29,700","29,544",2.50K,-0.78%
3/23/2016,"29,934","29,934","29,934","29,934",0.10K,1.86%
3/22/2016,"29,387","29,309","29,387","29,309",3.50K,0.27%
3/21/2016,"29,309","30,481","30,481","29,309",0.70K,-1.32%
3/18/2016,"29,700","29,700","30,481","29,622",6.20K,0.00%
3/17/2016,"29,700","29,700","29,700","29,700",2.90K,-2.56%
3/16/2016,"30,481","30,481","30,481","30,481",1.00K,-2.26%
3/15/2016,"31,185","31,185","31,185","31,185",0.10K,5.00%
3/14/2016,"29,700","29,700","29,700","29,700",1.00K,-5.00%
3/10/2016,"31,263","31,263","31,263","31,263",0.10K,3.89%
3/9/2016,"30,091","29,544","30,091","29,309",6.50K,0.00%
3/8/2016,"30,091","30,950","30,950","29,309",1.20K,2.67%
3/7/2016,"29,309","29,700","29,700","29,309",0.90K,-1.32%
3/4/2016,"29,700","30,091","30,091","29,700",0.60K,-2.31%
3/3/2016,"30,403","31,107","31,107","28,996",0.30K,5.14%
3/2/2016,"28,918","28,996","29,075","28,918",7.70K,-0.27%
3/1/2016,"28,996","28,840","28,996","28,840",2.50K,-1.07%
2/29/2016,"29,309","29,622","29,622","28,527",21.90K,2.74%
2/26/2016,"28,527","27,746","28,527","27,746",4.20K,1.95%
2/25/2016,"27,980","27,355","29,153","27,355",4.50K,5.29%
2/24/2016,"26,574","28,527","28,527","26,574",36.10K,-7.61%
2/23/2016,"28,762","28,762","28,762","28,762",0.10K,-0.27%
2/22/2016,"28,840","26,964","28,918","26,417",3.40K,9.17%
2/19/2016,"26,417","26,417","26,417","26,417",4.00K,0.00%
2/18/2016,"26,417","27,121","27,121","26,417",35.00K,-1.17%
2/17/2016,"26,730","26,183","26,886","26,183",5.10K,0.59%
2/16/2016,"26,574","26,574","26,574","26,574",3.10K,3.03%
2/15/2016,"25,792","26,495","26,495","25,792",0.20K,-8.33%
2/4/2016,"28,137","28,137","28,137","28,137",0.10K,3.75%
2/3/2016,"27,121","27,277","27,277","27,121",0.30K,-3.61%
2/1/2016,"28,137","28,137","28,137","28,137",0.12K,0.00%
1/29/2016,"28,137","26,964","28,137","26,964",0.30K,8.44%
1/28/2016,"25,948","25,569","25,948","25,114",1.60K,2.40%
1/27/2016,"25,341","25,569","25,569","25,038",0.32K,1.21%
1/25/2016,"25,038","25,038","25,038","25,038",0.60K,-1.49%
1/22/2016,"25,417","25,417","25,417","25,417",0.10K,8.07%
1/21/2016,"23,520","23,596","23,596","23,520",1.10K,-7.74%
1/18/2016,"25,493","25,493","25,493","25,493",0.50K,-0.89%
1/15/2016,"25,721","25,721","25,721","25,721",3.10K,11.52%
1/14/2016,"23,065","24,962","26,100","22,989",7.50K,-2.25%
1/13/2016,"23,596","23,976","23,976","23,520",10.00K,-10.89%
1/12/2016,"26,479","26,479","26,479","26,479",0.10K,1.45%
1/7/2016,"26,100","26,100","26,100","26,100",0.10K,-1.15%
1/6/2016,"26,404","24,279","26,404","23,520",1.10K,-0.57%
12/31/2015,"26,555","26,555","26,555","26,555",0.10K,0.86%
12/30/2015,"26,328","26,328","26,328","26,328",0.10K,0.29%
12/29/2015,"26,252","22,913","26,479","22,913",2.10K,-2.54%
12/28/2015,"26,935","26,935","26,935","26,935",0.10K,2.31%
12/25/2015,"26,328","25,797","26,555","25,493",4.00K,3.58%
12/24/2015,"25,417","26,404","26,404","25,417",0.70K,-4.29%
12/23/2015,"26,555","26,555","26,555","25,114",4.50K,-4.11%
12/21/2015,"27,693","27,769","27,769","27,693",0.60K,-1.09%
12/18/2015,"27,997","27,997","27,997","27,997",0.10K,1.93%
12/17/2015,"27,466","27,466","27,466","27,466",0.90K,0.00%
12/16/2015,"27,466","27,390","27,466","26,935",0.80K,0.56%
12/15/2015,"27,314","27,693","27,693","27,314",1.50K,-3.74%
12/11/2015,"28,376","28,376","28,376","28,376",0.10K,4.47%
12/10/2015,"27,162","27,238","27,238","26,783",4.20K,-0.28%
12/9/2015,"27,238","27,238","27,238","27,238",0.20K,0.56%
12/8/2015,"27,086","26,935","27,086","25,797",5.30K,-3.25%
12/7/2015,"27,997","27,921","27,997","26,555",1.20K,-1.60%
12/4/2015,"28,452","28,452","28,452","28,452",0.10K,4.17%
12/3/2015,"27,314","27,693","27,693","27,314",1.90K,-1.37%
12/2/2015,"27,693","28,452","28,452","27,693",1.50K,0.55%
12/1/2015,"27,542","27,997","27,997","27,542",1.60K,-3.71%
11/30/2015,"28,604","28,756","28,756","28,073",1.11K,-0.53%
11/26/2015,"28,756","28,756","28,756","28,756",0.10K,2.71%
11/25/2015,"27,997","28,452","28,452","27,314",0.90K,0.55%
11/24/2015,"27,845","27,845","27,845","27,845",0.20K,-3.17%
11/20/2015,"28,756","27,693","28,756","27,693",0.90K,3.84%
11/19/2015,"27,693","28,604","28,604","27,693",0.40K,-1.35%
11/18/2015,"28,073","28,073","28,073","28,073",0.50K,-0.27%
11/17/2015,"28,149","27,921","28,149","27,921",0.20K,0.00%
11/16/2015,"28,149","27,921","28,149","27,921",0.70K,0.27%
11/13/2015,"28,073","27,693","28,073","27,693",0.30K,0.00%
11/12/2015,"28,073","28,073","28,073","28,073",0.40K,-1.33%
11/11/2015,"28,452","28,452","28,452","28,452",0.10K,0.00%
11/10/2015,"28,452","27,693","28,452","27,693",3.60K,-1.06%
11/9/2015,"28,756","28,756","28,756","28,756",0.10K,3.84%
11/6/2015,"27,693","27,693","27,693","27,693",1.00K,-3.95%
11/5/2015,"28,831","28,831","28,831","28,831",0.10K,1.33%
11/4/2015,"28,452","28,376","28,452","28,376",0.50K,0.00%
11/3/2015,"28,452","28,452","28,452","28,452",0.10K,1.35%
11/2/2015,"28,073","28,073","28,073","28,073",3.00K,-2.38%
10/30/2015,"28,756","28,680","28,756","28,680",0.20K,0.80%
10/29/2015,"28,528","28,680","28,680","28,073",2.80K,2.45%
10/28/2015,"27,845","27,997","27,997","27,314",6.41K,-3.17%
10/27/2015,"28,756","28,756","28,756","28,756",0.10K,2.71%
10/26/2015,"27,997","28,073","28,073","27,542",6.70K,-1.86%
10/23/2015,"28,528","28,528","28,528","28,528",1.20K,0.00%
10/22/2015,"28,528","28,528","28,528","28,528",0.20K,-0.27%
10/21/2015,"28,604","28,604","28,604","28,604",1.20K,-0.26%
10/19/2015,"28,680","28,680","28,680","28,680",0.10K,-0.26%
10/15/2015,"28,756","28,756","28,756","28,756",0.10K,0.80%
10/14/2015,"28,528","27,390","28,604","27,390",3.00K,-0.79%
10/13/2015,"28,756","28,756","28,756","28,756",1.00K,0.00%
10/12/2015,"28,756","28,756","28,756","28,756",0.10K,5.28%
10/9/2015,"27,314","27,314","27,314","27,314",0.30K,-2.70%
10/8/2015,"28,073","28,073","28,149","28,073",8.40K,-0.54%
10/7/2015,"28,224","28,073","28,224","28,073",5.10K,-2.11%
10/6/2015,"28,831","28,831","28,831","27,693",1.20K,-3.56%
10/5/2015,"29,894","29,590","29,894","29,590",0.20K,1.29%
10/2/2015,"29,514","29,970","29,970","27,769",0.90K,-3.95%
10/1/2015,"30,728","29,590","31,866","28,452",5.40K,6.58%
9/30/2015,"28,831","28,452","28,831","28,452",0.40K,0.00%
9/29/2015,"28,831","28,831","28,831","28,831",0.10K,0.53%
9/25/2015,"28,680","28,680","28,680","28,680",0.10K,2.72%
9/24/2015,"27,921","28,073","28,073","27,921",2.01K,-6.36%
9/22/2015,"29,818","29,818","29,818","29,818",0.10K,4.80%
9/21/2015,"28,452","27,921","28,452","27,921",0.70K,0.00%
9/18/2015,"28,452","28,452","28,452","28,452",0.10K,1.90%
9/17/2015,"27,921","28,831","28,831","27,921",0.80K,-5.64%
9/16/2015,"29,590","28,300","29,590","28,300",1.00K,3.17%
9/15/2015,"28,680","27,314","28,680","27,314",0.50K,-0.26%
9/11/2015,"28,756","28,756","28,756","28,756",0.10K,1.34%
9/10/2015,"28,376","26,935","28,376","26,935",2.70K,1.08%
9/9/2015,"28,073","28,831","28,831","28,073",2.20K,-3.90%
9/7/2015,"29,211","29,211","29,211","29,211",0.10K,9.69%
9/4/2015,"26,631","28,528","28,528","26,631",2.30K,-5.39%
9/1/2015,"28,149","32,625","32,625","28,073",9.90K,-6.08%
8/31/2015,"29,970","29,970","29,970","29,970",0.10K,5.34%
8/28/2015,"28,452","28,452","28,680","28,452",15.00K,-0.79%
8/27/2015,"28,680","28,680","28,680","28,680",0.10K,0.00%
8/26/2015,"28,680","26,176","28,680","26,176",1.10K,0.00%
8/25/2015,"28,680","28,073","28,680","28,073",28.00K,0.00%
8/19/2015,"28,680","28,680","28,680","28,680",1.00K,-0.52%
8/17/2015,"28,831","28,831","28,831","28,831",2.90K,0.00%
8/14/2015,"28,831","28,831","28,831","28,831",3.80K,0.00%
8/13/2015,"28,831","28,831","28,831","28,831",0.10K,-0.26%
8/12/2015,"28,907","29,211","29,211","27,466",1.80K,5.54%
8/11/2015,"27,390","29,363","29,363","27,390",5.10K,-5.00%
8/7/2015,"28,831","30,349","32,018","28,831",1.60K,0.00%
8/4/2015,"28,831","29,590","32,018","28,831",4.10K,0.00%
8/3/2015,"28,831","28,831","28,831","28,831",0.70K,-2.57%
7/31/2015,"29,590","29,590","29,590","29,590",0.10K,5.69%
7/30/2015,"27,997","27,997","27,997","27,997",0.10K,-0.27%
7/29/2015,"28,073","28,073","28,073","28,073",1.00K,-0.54%
7/28/2015,"28,224","28,452","28,452","27,997",2.80K,0.81%
7/27/2015,"27,997","29,590","29,590","27,921",2.40K,0.27%
7/24/2015,"27,921","27,542","28,073","27,466",1.90K,0.82%
7/23/2015,"27,693","28,073","28,073","27,390",0.90K,-1.35%
7/21/2015,"28,073","28,073","28,073","28,073",1.31K,0.00%
7/20/2015,"28,073","28,073","28,073","28,073",0.72K,-1.07%
7/17/2015,"28,376","27,466","28,376","27,466",0.20K,-0.27%
7/14/2015,"28,452","28,376","28,452","28,376",1.13K,1.35%
7/13/2015,"28,073","28,073","28,073","28,073",0.10K,1.37%
7/10/2015,"27,693","28,073","28,073","27,693",5.30K,-1.35%
7/9/2015,"28,073","28,831","28,831","27,693",5.00K,-2.63%
7/8/2015,"28,831","28,831","28,831","28,831",0.10K,1.33%
7/7/2015,"28,452","28,452","28,528","28,452",4.20K,0.00%
7/6/2015,"28,452","28,452","28,452","28,452",2.00K,-1.31%
7/3/2015,"28,831","27,769","28,831","27,769",0.80K,-2.06%
7/2/2015,"29,438","27,314","29,438","27,314",3.60K,3.19%
7/1/2015,"28,528","28,073","28,528","28,073",0.60K,-7.16%
6/30/2015,"30,728","28,831","30,728","27,693",17.83K,7.43%
6/29/2015,"28,604","29,514","29,514","28,604",3.20K,-0.26%
6/26/2015,"28,680","28,756","28,756","28,073",9.40K,2.16%
6/24/2015,"28,073","28,073","28,073","28,073",1.00K,0.00%
6/23/2015,"28,073","27,542","28,073","27,542",0.20K,-1.33%
6/22/2015,"28,452","28,452","28,452","28,452",0.10K,3.30%
6/19/2015,"27,542","27,542","27,542","27,542",0.10K,-0.55%
6/17/2015,"27,693","27,542","27,693","27,542",3.30K,0.55%
6/16/2015,"27,542","27,617","27,617","27,542",5.60K,-1.89%
6/15/2015,"28,073","27,466","28,073","27,466",1.30K,-2.63%
6/12/2015,"28,831","29,590","29,590","27,314",10.20K,0.26%
6/11/2015,"28,756","28,756","28,756","28,756",1.30K,-1.56%
6/10/2015,"29,211","29,211","29,211","29,211",0.10K,0.26%
6/8/2015,"29,135","28,073","29,438","28,073",3.80K,-1.54%
6/5/2015,"29,590","29,211","30,349","29,211",0.40K,3.45%
6/3/2015,"28,604","28,452","28,756","28,452",0.50K,-1.57%
6/2/2015,"29,059","27,314","29,059","27,314",0.30K,-4.25%
6/1/2015,"30,349","28,831","30,349","28,831",1.10K,3.63%
5/29/2015,"29,287","29,287","29,287","29,287",0.10K,5.76%
5/28/2015,"27,693","28,276","29,151","26,017",2.30K,0.26%
5/27/2015,"27,620","28,422","28,422","25,871",6.40K,-0.26%
5/26/2015,"27,693","27,693","27,693","27,693",0.10K,4.11%
5/25/2015,"26,600","25,871","28,422","25,871",3.70K,0.83%
5/22/2015,"26,382","26,236","26,454","25,871",4.31K,0.56%
5/21/2015,"26,236","26,163","26,965","25,507",6.80K,3.75%
5/20/2015,"25,288","24,851","25,361","24,851",0.90K,-0.86%
5/19/2015,"25,507","25,507","25,507","25,507",0.10K,0.29%
5/15/2015,"25,434","24,632","25,434","24,632",17.00K,4.18%
5/14/2015,"24,414","24,049","24,414","24,049",2.50K,0.30%
5/13/2015,"24,341","24,049","24,341","23,831",0.90K,-0.30%
5/12/2015,"24,414","24,487","24,487","24,414",0.30K,-1.47%
5/11/2015,"24,778","24,778","24,778","24,778",0.70K,-3.41%
5/7/2015,"25,653","25,726","25,726","25,653",5.10K,0.86%
5/6/2015,"25,434","25,799","25,799","24,414",2.00K,-1.69%
5/5/2015,"25,871","24,341","25,871","24,049",9.50K,0.00%
4/24/2015,"25,871","26,236","26,236","25,871",0.40K,-0.28%
4/23/2015,"25,944","28,276","28,276","25,944",0.70K,0.56%
4/22/2015,"25,799","26,965","26,965","25,799",0.40K,-1.39%
4/21/2015,"26,163","26,163","26,163","26,163",0.10K,-0.28%
4/20/2015,"26,236","24,341","26,236","24,341",0.30K,2.27%
4/17/2015,"25,653","25,580","25,653","24,778",2.30K,-0.28%
4/16/2015,"25,726","25,726","25,726","25,726",1.20K,-4.34%
4/15/2015,"26,892","26,892","26,892","26,892",0.10K,0.00%
4/13/2015,"26,892","26,965","26,965","26,892",1.10K,-0.27%
4/10/2015,"26,965","26,236","26,965","25,143",15.10K,0.00%
4/9/2015,"26,965","26,309","27,329","24,268",30.30K,0.00%
4/8/2015,"26,965","26,965","26,965","26,965",0.10K,1.09%
4/7/2015,"26,673","26,965","26,965","25,361",0.30K,4.57%
4/6/2015,"25,507","26,236","28,276","24,414",3.60K,-2.78%
4/3/2015,"26,236","26,236","26,236","26,236",1.10K,0.00%
4/1/2015,"26,236","26,746","26,746","25,726",13.30K,-1.37%
3/31/2015,"26,600","24,632","26,600","24,632",6.40K,4.29%
3/30/2015,"25,507","26,965","26,965","23,685",3.70K,10.41%
3/27/2015,"23,102","26,236","26,236","23,102",0.20K,-6.76%
3/26/2015,"24,778","23,321","24,778","23,321",7.50K,-1.45%
3/25/2015,"25,143","25,143","25,143","25,143",0.10K,5.18%
3/24/2015,"23,904","23,904","23,904","23,904",0.12K,-0.60%
3/20/2015,"24,049","24,049","24,049","24,049",0.10K,-2.66%
3/19/2015,"24,705","23,685","24,705","23,029",4.63K,4.31%
3/18/2015,"23,685","22,665","23,685","22,665",13.20K,-1.22%
3/17/2015,"23,977","23,394","24,049","23,321",9.00K,-5.46%
3/16/2015,"25,361","25,361","25,361","25,361",0.10K,-0.57%
3/13/2015,"25,507","25,216","25,507","24,632",4.42K,4.48%
3/12/2015,"24,414","23,685","24,414","23,685",0.40K,-1.47%
3/10/2015,"24,778","24,778","24,778","24,778",0.20K,3.03%
3/9/2015,"24,049","24,049","24,049","24,049",0.10K,-2.37%
3/6/2015,"24,632","22,009","24,632","22,009",0.80K,-3.15%
3/5/2015,"25,434","24,049","25,434","24,049",0.90K,-3.06%
3/3/2015,"26,236","24,997","26,236","24,997",0.80K,6.20%
3/2/2015,"24,705","26,236","26,236","24,705",1.20K,-8.38%
2/27/2015,"26,965","26,600","26,965","26,600",0.20K,5.72%
2/26/2015,"25,507","24,414","25,507","24,414",4.50K,-4.11%
2/25/2015,"26,600","26,600","26,600","26,600",0.10K,8.95%
2/24/2015,"24,414","23,394","24,778","23,394",2.60K,4.69%
2/13/2015,"23,321","23,394","25,434","23,321",3.30K,-0.31%
2/12/2015,"23,394","23,394","23,394","23,394",3.00K,0.31%
2/11/2015,"23,321","23,612","23,612","23,321",1.50K,0.63%
2/10/2015,"23,175","21,863","23,175","21,863",1.10K,-0.63%
2/9/2015,"23,321","23,321","23,321","23,321",1.10K,0.00%
2/6/2015,"23,321","23,321","23,321","23,321",1.00K,-1.54%
2/5/2015,"23,685","23,685","23,685","23,685",1.70K,-4.97%
2/4/2015,"24,924","24,924","24,924","24,924",0.10K,-5.00%
2/2/2015,"26,236","29,151","29,151","26,236",0.20K,-10.00%
1/30/2015,"29,151","29,151","29,151","29,151",0.10K,8.11%
1/29/2015,"26,965","26,965","26,965","26,965",0.10K,9.79%
1/28/2015,"24,560","27,256","27,256","24,560",3.10K,-0.88%
1/27/2015,"24,778","24,778","24,778","24,778",0.10K,2.41%
1/26/2015,"24,195","23,685","24,195","23,685",5.10K,0.91%
1/23/2015,"23,977","24,414","24,414","23,758",23.90K,-0.30%
1/21/2015,"24,049","24,049","24,049","23,321",3.40K,0.00%
1/16/2015,"24,049","24,414","24,778","24,049",8.80K,-7.82%
1/15/2015,"26,090","26,090","26,090","26,090",0.10K,10.49%
1/14/2015,"23,612","24,268","24,268","23,612",15.20K,-1.82%
1/13/2015,"24,049","24,049","24,049","24,049",0.10K,-4.23%
1/12/2015,"25,110","25,606","25,606","25,110",5.00K,-9.90%
1/9/2015,"27,869","27,869","27,869","27,869",1.00K,9.75%
1/7/2015,"25,393","26,879","26,879","25,393",4.10K,-7.00%
1/6/2015,"27,303","29,779","29,779","27,303",0.37K,-5.39%
12/31/2014,"28,859","29,567","29,567","26,030",5.80K,8.51%
12/30/2014,"26,596","31,123","31,123","26,596",0.40K,-11.53%
12/29/2014,"30,062","28,293","30,062","28,293",0.30K,6.25%
12/26/2014,"28,293","28,293","28,293","28,293",0.10K,11.11%
12/25/2014,"25,464","28,647","28,647","25,464",1.00K,-2.70%
12/24/2014,"26,171","29,001","29,001","26,171",2.10K,-7.50%
12/23/2014,"28,293","28,293","28,293","28,293",0.10K,2.56%
12/22/2014,"27,586","27,586","27,586","27,586",0.10K,2.63%
12/19/2014,"26,879","26,879","26,879","26,879",0.10K,1.33%
12/17/2014,"26,525","26,525","26,525","26,525",0.10K,-2.60%
12/12/2014,"27,232","27,232","27,232","27,232",0.10K,10.00%
12/11/2014,"24,757","24,757","24,757","24,757",0.10K,7.70%
12/10/2014,"22,988","23,908","23,908","22,988",0.30K,-7.15%
12/9/2014,"24,757","22,635","24,757","22,635",9.10K,0.00%
12/5/2014,"24,757","24,757","24,757","24,757",0.10K,-4.89%
12/4/2014,"26,030","22,988","26,030","22,988",0.70K,9.85%
12/3/2014,"23,696","23,696","23,696","23,696",0.50K,-2.90%
12/2/2014,"24,403","24,403","24,403","24,403",0.50K,0.00%
12/1/2014,"24,403","24,403","24,403","24,403",0.10K,0.88%
11/28/2014,"24,191","23,837","26,313","23,342",6.50K,1.49%
11/27/2014,"23,837","24,049","24,049","23,837",0.20K,2.43%
11/21/2014,"23,271","23,271","23,271","23,271",0.10K,2.81%
11/20/2014,"22,635","22,635","22,635","22,635",0.30K,8.48%
11/19/2014,"20,866","20,866","20,866","20,866",10.00K,-7.82%
11/18/2014,"22,635","21,574","22,635","21,574",1.60K,4.92%
11/17/2014,"21,574","21,574","21,574","21,574",2.00K,-4.69%
11/14/2014,"22,635","22,635","22,635","22,635",0.50K,7.38%
11/13/2014,"21,079","21,008","21,079","21,008",4.90K,0.00%
11/12/2014,"21,079","21,008","21,220","21,008",14.33K,1.36%
11/11/2014,"20,796","19,098","21,220","19,098",9.20K,-1.34%
11/10/2014,"21,079","20,442","21,220","20,442",19.40K,3.12%
